Year,Country_s,Country_r,Industry_i,Industry_j,BT_demand,BT_supply
2005,ALB,AND,services,goods,4.014948013562404e-4,3.427571677374324e-5
2005,ALB,AND,services,services,9.503662913069546e-5,1.5008609366692388e-5
2005,ALB,AGO,goods,goods,2.797769716472163e-4,1.7384451278482446e-5
2005,ALB,AGO,goods,services,3.7493437914644763e-4,1.8269221208850293e-5
2005,ALB,AGO,services,goods,5.239575876614622e-5,7.773608440023826e-6
2005,ALB,AGO,services,services,6.154923684591731e-5,6.826709172808133e-6
2005,DZA,AFG,goods,goods,2.6524204029537266e-5,1.3055170278794404e-5
2005,DZA,AFG,goods,services,8.990607874196778e-6,5.05144233157698e-6
2005,DZA,AFG,services,goods,2.6527137793686765e-5,1.1490672066403688e-5
2005,DZA,AFG,services,services,8.796092294525906e-6,4.545202499166091e-6
2005,DZA,ALB,goods,goods,8.172851742936528e-5,1.1054900236352313e-5
2005,DZA,ALB,goods,services,1.5333638567858012e-5,4.125625304995785e-6
2005,DZA,ALB,services,goods,9.831662603848147e-5,1.1806659382292557e-5
2005,DZA,ALB,services,services,1.7214297585057495e-5,4.166373291946606e-6
2005,DZA,DZA,goods,goods,1.2917410241684024,0.3273384101367428
2005,DZA,DZA,goods,services,5.644943065540242,0.37275872373883495
2005,DZA,DZA,services,goods,5.644943065540242,0.37275872373883495
2005,DZA,DZA,services,services,1.8571560482601113,0.29201854942005
2005,DZA,AND,goods,goods,2.7303123132459774e-4,3.410124694867417e-5
2005,DZA,AND,goods,services,2.0975732828488737e-5,9.996545139240248e-6
2005,DZA,AND,services,goods,2.4288508847870093e-4,2.8253059774045413e-5
2005,DZA,AND,services,services,2.015013735110178e-5,1.0347690223672492e-5
2005,DZA,AGO,goods,goods,8.29137458249232e-6,3.78120329566799e-6
2005,DZA,AGO,goods,services,3.6500734588879007e-6,2.2156223254248387e-6
2005,DZA,AGO,services,goods,6.5985329704587145e-6,2.944613137064411e-6
2005,DZA,AGO,services,services,2.5598067521436724e-6,1.6103909757176472e-6
2005,AND,AFG,goods,goods,3.763773039558813e-4,2.9909950842071462e-5
2005,AND,AFG,goods,services,2.2776246711392085e-4,2.4489638948526994e-5
2005,AND,AFG,services,goods,5.6089318395814364e-5,1.8747336934170507e-5
2005,AND,AFG,services,services,2.9925064995304002e-5,1.177309815163358e-5
2005,AND,ALB,goods,goods,6.664816808906391e-4,4.103974833762159e-5
2005,AND,ALB,goods,services,4.014948013562404e-4,3.427571677374324e-5
2005,AND,ALB,services,goods,4.012641696117647e-4,2.17452096374697e-5
2005,AND,ALB,services,services,9.503662913069546e-5,1.5008609366692388e-5
2005,AND,DZA,goods,goods,2.7303123132459774e-4,3.410124694867417e-5
2005,AND,DZA,goods,services,2.4288508847870093e-4,2.8253059774045413e-5
2005,AND,DZA,services,goods,2.0975732828488737e-5,9.996545139240248e-6
2005,AND,DZA,services,services,2.015013735110178e-5,1.0347690223672492e-5
2005,AND,AND,goods,goods,16.8444660314893,0.7104831534179755
2005,AND,AND,goods,services,69.97825099489543,0.34971031351041215
2005,AND,AND,services,goods,69.97825099489543,0.34971031351041215
2005,AND,AND,services,services,4.317627003800731,0.5959381039301314
2005,AND,AGO,goods,goods,2.9591518256737095e-4,3.6257829504480494e-5
2005,AND,AGO,goods,services,3.4659996492084554e-4,3.985997004124307e-5
2005,AND,AGO,services,goods,2.6042111064335062e-5,1.4215720122190157e-5
2005,AND,AGO,services,services,2.738260830869869e-5,1.4051665027546061e-5
2005,AGO,AFG,goods,goods,3.304487551019077e-5,1.5961115446479974e-5
2005,AGO,AFG,goods,services,1.4760986050590068e-5,7.520434310407864e-6
2005,AGO,AFG,services,goods,4.129490878559566e-5,1.7857817628356217e-5
2005,AGO,AFG,services,services,1.4496445176469335e-5,7.2807289152484724e-6
2005,AGO,ALB,goods,goods,2.797769716472163e-4,1.7384451278482446e-5
2005,AGO,ALB,goods,services,5.239575876614622e-5,7.773608440023826e-6
2005,AGO,ALB,services,goods,3.7493437914644763e-4,1.8269221208850293e-5
2005,AGO,ALB,services,services,6.154923684591731e-5,6.826709172808133e-6
2005,AGO,DZA,goods,goods,8.29137458249232e-6,3.78120329566799e-6
2005,AGO,DZA,goods,services,6.5985329704587145e-6,2.944613137064411e-6
2005,AGO,DZA,services,goods,3.6500734588879007e-6,2.2156223254248387e-6
2005,AGO,DZA,services,services,2.5598067521436724e-6,1.6103909757176472e-6
2005,AGO,AND,goods,goods,2.9591518256737095e-4,3.6257829504480494e-5
2005,AGO,AND,goods,services,2.6042111064335062e-5,1.4215720122190157e-5
2005,AGO,AND,services,goods,3.4659996492084554e-4,3.985997004124307e-5
2005,AGO,AND,services,services,2.738260830869869e-5,1.4051665027546061e-5
2005,AGO,AGO,goods,goods,1.56851130621241,0.6322824290249341
2005,AGO,AGO,goods,services,10.001888059685019,0.443238070600398
2005,AGO,AGO,services,goods,10.001888059685019,0.443238070600398
2005,AGO,AGO,services,services,2.629935027257623,0.6557116618679801
2006,AFG,AFG,goods,goods,3.6209692332452197,0.6899928731198782
2006,AFG,AFG,goods,services,10.371531258242856,0.29682650093895413
2006,AFG,AFG,services,goods,10.371531258242856,0.29682650093895413
2006,AFG,AFG,services,services,5.045753492700604,0.6451914220435224
2006,AFG,ALB,goods,goods,4.72934933187849e-4,9.255462633943937e-5
2006,AFG,ALB,goods,services,8.619175479004981e-5,1.6559773502022817e-5
2006,AFG,ALB,services,goods,3.4424190330364284e-4,2.1365621912662895e-5
2006,AFG,ALB,services,services,6.662863544095476e-5,8.436555578149064e-6
2006,AFG,DZA,goods,goods,2.764625203860864e-5,1.278395580964302e-5
2006,AFG,DZA,goods,services,2.8609893233982097e-5,1.163563589434299e-5
2006,AFG,DZA,services,goods,9.583943297683479e-6,5.125129081103725e-6
2006,AFG,DZA,services,services,9.61885465471695e-6,4.698494038267363e-6
2006,AFG,AND,goods,goods,4.907346018728762e-4,3.095189808137921e-5
2006,AFG,AND,goods,services,6.196886782425633e-5,1.9328307922945072e-5
2006,AFG,AND,services,goods,2.982747094770113e-4,2.6052331191025492e-5
2006,AFG,AND,services,services,3.393937413395071e-5,1.2513638464321014e-5
2006,AFG,AGO,goods,goods,3.649535288636124e-5,1.6602194094757175e-5
2006,AFG,AGO,goods,services,4.725791468144166e-5,1.9512153066265015e-5
2006,AFG,AGO,services,goods,1.535182163186064e-5,7.605888989103408e-6
2006,AFG,AGO,services,services,1.6284144696998122e-5,7.931304651080512e-6
2006,ALB,AFG,goods,goods,4.72934933187849e-4,9.255462633943937e-5
2006,ALB,AFG,goods,services,3.4424190330364284e-4,2.1365621912662895e-5
2006,ALB,AFG,services,goods,8.619175479004981e-5,1.6559773502022817e-5
2006,ALB,AFG,services,services,6.662863544095476e-5,8.436555578149064e-6
2006,ALB,ALB,goods,goods,8.397969894846517,0.47569095682548884
2006,ALB,ALB,goods,services,34.52469532177333,0.27616616472956296
2006,ALB,ALB,services,goods,34.52469532177333,0.27616616472956296
2006,ALB,ALB,services,services,6.9292861783121635,0.4245850302271684
2006,ALB,DZA,goods,goods,8.634923064650852e-5,1.1165432792097852e-5
2006,ALB,DZA,goods,services,1.1897849541572233e-4,1.319230809169256e-5
2006,ALB,DZA,services,goods,1.6421094900969997e-5,4.234441633955319e-6
2006,ALB,DZA,services,services,2.0763183865261938e-5,4.641469645919662e-6
2006,ALB,AND,goods,goods,8.403373528792597e-4,4.546810364988173e-5
2006,ALB,AND,goods,services,4.7193760607206446e-4,2.442677325255137e-5
2006,ALB,AND,services,goods,5.469716789533927e-4,3.894772475700732e-5
2006,ALB,AND,services,services,1.1419457650524881e-4,1.7120236943197768e-5
2006,ALB,AGO,goods,goods,3.555988405386692e-4,1.9663288436530053e-5
2006,ALB,AGO,goods,services,4.976198205761338e-4,2.194141468308262e-5
2006,ALB,AGO,services,goods,6.360802176278537e-5,8.193414207847101e-6
2006,ALB,AGO,services,services,8.063115128063557e-5,7.881551568610738e-6
2006,DZA,AFG,goods,goods,2.764625203860864e-5,1.278395580964302e-5
2006,DZA,AFG,goods,services,9.583943297683479e-6,5.125129081103725e-6
2006,DZA,AFG,services,goods,2.8609893233982097e-5,1.163563589434299e-5
2006,DZA,AFG,services,services,9.61885465471695e-6,4.698494038267363e-6
2006,DZA,ALB,goods,goods,8.634923064650852e-5,1.1165432792097852e-5
2006,DZA,ALB,goods,services,1.6421094900969997e-5,4.234441633955319e-6
2006,DZA,ALB,services,goods,1.1897849541572233e-4,1.319230809169256e-5
2006,DZA,ALB,services,services,2.0763183865261938e-5,4.641469645919662e-6
2006,DZA,DZA,goods,goods,1.1961627228545837,0.32849216671788206
2006,DZA,DZA,goods,services,5.226123909105911,0.3854147578454948
2006,DZA,DZA,services,goods,5.226123909105911,0.3854147578454948
2006,DZA,DZA,services,services,1.772544920040673,0.2929321944949393
2006,DZA,AND,goods,goods,3.6574275198123527e-4,3.730348188941322e-5
2006,DZA,AND,goods,services,2.337287929801215e-5,1.114594148059852e-5
2006,DZA,AND,services,goods,3.39517622300398e-4,3.193659239928881e-5
2006,DZA,AND,services,services,2.3450626998766164e-5,1.1683524012285015e-5
2006,DZA,AGO,goods,goods,7.817598175347193e-6,3.4861225131510313e-6
2006,DZA,AGO,goods,services,3.6332457358061803e-6,2.1898658589625877e-6
2006,DZA,AGO,services,goods,6.173949942628049e-6,2.6885953639070446e-6
2006,DZA,AGO,services,services,2.470180414610638e-6,1.5659315981798196e-6
2006,AND,AFG,goods,goods,4.907346018728762e-4,3.095189808137921e-5
2006,AND,AFG,goods,services,2.982747094770113e-4,2.6052331191025492e-5
2006,AND,AFG,services,goods,6.196886782425633e-5,1.9328307922945072e-5
2006,AND,AFG,services,services,3.393937413395071e-5,1.2513638464321014e-5
2006,AND,ALB,goods,goods,8.403373528792597e-4,4.546810364988173e-5
2006,AND,ALB,goods,services,5.469716789533927e-4,3.894772475700732e-5
2006,AND,ALB,services,goods,4.7193760607206446e-4,2.442677325255137e-5
2006,AND,ALB,services,services,1.1419457650524881e-4,1.7120236943197768e-5
2006,AND,DZA,goods,goods,3.6574275198123527e-4,3.730348188941322e-5
2006,AND,DZA,goods,services,3.39517622300398e-4,3.193659239928881e-5
2006,AND,DZA,services,goods,2.337287929801215e-5,1.114594148059852e-5
2006,AND,DZA,services,services,2.3450626998766164e-5,1.1683524012285015e-5
2006,AND,AND,goods,goods,20.22406162439837,0.7032957799796311
2006,AND,AND,goods,services,83.5550875641941,0.3458735848740938
2006,AND,AND,services,goods,83.5550875641941,0.3458735848740938
2006,AND,AND,services,services,4.465094988524218,0.5892379405103733
2006,AND,AGO,goods,goods,4.3315905822700597e-4,4.263396654273021e-5
2006,AND,AGO,goods,services,5.312179673320905e-4,4.923425842253879e-5
2006,AND,AGO,services,goods,2.952327054294817e-5,1.6068514046830194e-5
2006,AND,AGO,services,services,3.353054555122602e-5,1.709146008203999e-5
2006,AGO,AFG,goods,goods,3.649535288636124e-5,1.6602194094757175e-5
2006,AGO,AFG,goods,services,1.535182163186064e-5,7.605888989103408e-6
2006,AGO,AFG,services,goods,4.725791468144166e-5,1.9512153066265015e-5
2006,AGO,AFG,services,services,1.6284144696998122e-5,7.931304651080512e-6
2006,AGO,ALB,goods,goods,3.555988405386692e-4,1.9663288436530053e-5
2006,AGO,ALB,goods,services,6.360802176278537e-5,8.193414207847101e-6
2006,AGO,ALB,services,goods,4.976198205761338e-4,2.194141468308262e-5
2006,AGO,ALB,services,services,8.063115128063557e-5,7.881551568610738e-6
2006,AGO,DZA,goods,goods,7.817598175347193e-6,3.4861225131510313e-6
2006,AGO,DZA,goods,services,6.173949942628049e-6,2.6885953639070446e-6
2006,AGO,DZA,services,goods,3.6332457358061803e-6,2.1898658589625877e-6
2006,AGO,DZA,services,services,2.470180414610638e-6,1.5659315981798196e-6
2006,AGO,AND,goods,goods,4.3315905822700597e-4,4.263396654273021e-5
2006,AGO,AND,goods,services,2.952327054294817e-5,1.6068514046830194e-5
2006,AGO,AND,services,goods,5.312179673320905e-4,4.923425842253879e-5
2006,AGO,AND,services,services,3.353054555122602e-5,1.709146008203999e-5
2006,AGO,AGO,goods,goods,1.4141482373174508,0.6448746380876619
2006,AGO,AGO,goods,services,9.005731653564474,0.45926241815275515
2006,AGO,AGO,services,goods,9.005731653564474,0.45926241815275515
2006,AGO,AGO,services,services,2.342501333854048,0.6826633518057257
2007,AFG,AFG,goods,goods,3.177233253914201,0.6897734446834727
2007,AFG,AFG,goods,services,9.190862870382112,0.29531114566614347
2007,AFG,AFG,services,goods,9.190862870382112,0.29531114566614347
2007,AFG,AFG,services,services,4.564784283134945,0.6334283763526277
2007,AFG,ALB,goods,goods,4.671874941094802e-4,9.297707765333878e-5
2007,AFG,ALB,goods,services,8.374663830800897e-5,1.6612172402290316e-5
2007,AFG,ALB,services,goods,3.361727746777854e-4,2.095956468453651e-5
2007,AFG,ALB,services,services,6.51611749173872e-5,8.261284040007766e-6
2007,AFG,DZA,goods,goods,2.363647902137367e-5,1.2047161152627157e-5
2007,AFG,DZA,goods,services,2.425005804725918e-5,1.090576145871947e-5
2007,AFG,DZA,services,goods,8.547725720478867e-6,4.7325458111311515e-6
2007,AFG,DZA,services,services,8.39826941975653e-6,4.318129146995971e-6
2007,AFG,AND,goods,goods,5.079403836166121e-4,2.953693251349283e-5
2007,AFG,AND,goods,services,5.5403285425684455e-5,1.836284620564983e-5
2007,AFG,AND,services,goods,3.0699429073435347e-4,2.5031323159865144e-5
2007,AFG,AND,services,services,3.0808149168156194e-5,1.188224456609856e-5
2007,AFG,AGO,goods,goods,3.271781810442384e-5,1.6101878585623972e-5
2007,AFG,AGO,goods,services,4.273719765686628e-5,1.8981955850497433e-5
2007,AFG,AGO,services,goods,1.4083969095094517e-5,7.185103256379756e-6
2007,AFG,AGO,services,services,1.507212806964145e-5,7.516380678139436e-6
2007,ALB,AFG,goods,goods,4.671874941094802e-4,9.297707765333878e-5
2007,ALB,AFG,goods,services,3.361727746777854e-4,2.095956468453651e-5
2007,ALB,AFG,services,goods,8.374663830800897e-5,1.6612172402290316e-5
2007,ALB,AFG,services,services,6.51611749173872e-5,8.261284040007766e-6
2007,ALB,ALB,goods,goods,8.367963213646911,0.4578380997875072
2007,ALB,ALB,goods,services,34.483194262671034,0.27153965678516667
2007,ALB,ALB,services,goods,34.483194262671034,0.27153965678516667
2007,ALB,ALB,services,services,7.119864542069058,0.4338861117151574
2007,ALB,DZA,goods,goods,8.654927123897582e-5,1.124948992125758e-5
2007,ALB,DZA,goods,services,1.2759255915117653e-4,1.3958210408986972e-5
2007,ALB,DZA,services,goods,1.7291232757413906e-5,4.381173103913931e-6
2007,ALB,DZA,services,services,2.2590676249262628e-5,4.924627202874376e-6
2007,ALB,AND,goods,goods,9.652367461291727e-4,5.069701700372993e-5
2007,ALB,AND,goods,services,5.053247857764431e-4,2.7155505578450968e-5
2007,ALB,AND,services,goods,6.57717554189464e-4,4.400795787950996e-5
2007,ALB,AND,services,services,1.2584046894044027e-4,1.9204800205008187e-5
2007,ALB,AGO,goods,goods,3.9628549349250653e-4,2.170408757587311e-5
2007,ALB,AGO,goods,services,5.545352349304147e-4,2.415970118077871e-5
2007,ALB,AGO,services,goods,7.169937324033535e-5,9.01261757333101e-6
2007,ALB,AGO,services,services,9.075237071981582e-5,8.599286360933997e-6
2007,DZA,AFG,goods,goods,2.363647902137367e-5,1.2047161152627157e-5
2007,DZA,AFG,goods,services,8.547725720478867e-6,4.7325458111311515e-6
2007,DZA,AFG,services,goods,2.425005804725918e-5,1.090576145871947e-5
2007,DZA,AFG,services,services,8.39826941975653e-6,4.318129146995971e-6
2007,DZA,ALB,goods,goods,8.654927123897582e-5,1.124948992125758e-5
2007,DZA,ALB,goods,services,1.7291232757413906e-5,4.381173103913931e-6
2007,DZA,ALB,services,goods,1.2759255915117653e-4,1.3958210408986972e-5
2007,DZA,ALB,services,services,2.2590676249262628e-5,4.924627202874376e-6
2007,DZA,DZA,goods,goods,1.2765801340297973,0.3253702445306218
2007,DZA,DZA,goods,services,5.264981143375114,0.38289441971219274
2007,DZA,DZA,services,goods,5.264981143375114,0.38289441971219274
2007,DZA,DZA,services,services,1.7801070339559257,0.2902417294167176
2007,DZA,AND,goods,goods,4.013184079288173e-4,3.760586264640552e-5
2007,DZA,AND,goods,services,2.5297134491191775e-5,1.1696784562104072e-5
2007,DZA,AND,services,goods,3.8009077665304263e-4,3.303548893825269e-5
2007,DZA,AND,services,services,2.4708823178856356e-5,1.2287325313272894e-5
2007,DZA,AGO,goods,goods,8.402830662461524e-6,3.616097189629634e-6
2007,DZA,AGO,goods,services,4.188723735384077e-6,2.345687573170208e-6
2007,DZA,AGO,services,goods,6.386497469231232e-6,2.731405331824555e-6
2007,DZA,AGO,services,services,2.6509848802377993e-6,1.6208385540383194e-6
2007,AND,AFG,goods,goods,5.079403836166121e-4,2.953693251349283e-5
2007,AND,AFG,goods,services,3.0699429073435347e-4,2.5031323159865144e-5
2007,AND,AFG,services,goods,5.5403285425684455e-5,1.836284620564983e-5
2007,AND,AFG,services,services,3.0808149168156194e-5,1.188224456609856e-5
2007,AND,ALB,goods,goods,9.652367461291727e-4,5.069701700372993e-5
2007,AND,ALB,goods,services,6.57717554189464e-4,4.400795787950996e-5
2007,AND,ALB,services,goods,5.053247857764431e-4,2.7155505578450968e-5
2007,AND,ALB,services,services,1.2584046894044027e-4,1.9204800205008187e-5
2007,AND,DZA,goods,goods,4.013184079288173e-4,3.760586264640552e-5
2007,AND,DZA,goods,services,3.8009077665304263e-4,3.303548893825269e-5
2007,AND,DZA,services,goods,2.5297134491191775e-5,1.1696784562104072e-5
2007,AND,DZA,services,services,2.4708823178856356e-5,1.2287325313272894e-5
2007,AND,AND,goods,goods,21.680322766070553,0.7027558239697523
2007,AND,AND,goods,services,89.67304861501253,0.3458732482342638
2007,AND,AND,services,goods,89.67304861501253,0.3458732482342638
2007,AND,AND,services,services,4.369048527267007,0.5861659417067112
2007,AND,AGO,goods,goods,5.074713088514209e-4,4.601789163773556e-5
2007,AND,AGO,goods,services,6.240531605592389e-4,5.331760587843163e-5
2007,AND,AGO,services,goods,3.255648349006637e-5,1.725559260780881e-5
2007,AND,AGO,services,services,3.733533048188319e-5,1.8402172507581077e-5
2007,AGO,AFG,goods,goods,3.271781810442384e-5,1.6101878585623972e-5
2007,AGO,AFG,goods,services,1.4083969095094517e-5,7.185103256379756e-6
2007,AGO,AFG,services,goods,4.273719765686628e-5,1.8981955850497433e-5
2007,AGO,AFG,services,services,1.507212806964145e-5,7.516380678139436e-6
2007,AGO,ALB,goods,goods,3.9628549349250653e-4,2.170408757587311e-5
2007,AGO,ALB,goods,services,7.169937324033535e-5,9.01261757333101e-6
2007,AGO,ALB,services,goods,5.545352349304147e-4,2.415970118077871e-5
2007,AGO,ALB,services,services,9.075237071981582e-5,8.599286360933997e-6
2007,AGO,DZA,goods,goods,8.402830662461524e-6,3.616097189629634e-6
2007,AGO,DZA,goods,services,6.386497469231232e-6,2.731405331824555e-6
2007,AGO,DZA,services,goods,4.188723735384077e-6,2.345687573170208e-6
2007,AGO,DZA,services,services,2.6509848802377993e-6,1.6208385540383194e-6
2007,AGO,AND,goods,goods,5.074713088514209e-4,4.601789163773556e-5
2007,AGO,AND,goods,services,3.255648349006637e-5,1.725559260780881e-5
2007,AGO,AND,services,goods,6.240531605592389e-4,5.331760587843163e-5
2007,AGO,AND,services,services,3.733533048188319e-5,1.8402172507581077e-5
2007,AGO,AGO,goods,goods,1.6866429862430974,0.638574526834421
2007,AGO,AGO,goods,services,9.96728184817879,0.44262695173338107
2007,AGO,AGO,services,goods,9.96728184817879,0.44262695173338107
2007,AGO,AGO,services,services,2.6090283929207803,0.6644757948904756
