Year,Country_s,Country_r,Industry_i,Industry_j,BT_demand,BT_supply
2014,AGO,DZA,services,services,2.7539267081614774e-6,1.5979615889764284e-6
2014,AGO,AND,goods,goods,8.789000989544269e-4,5.460221286246254e-5
2014,AGO,AND,goods,services,3.7920711744080166e-5,2.0290205588616722e-5
2014,AGO,AND,services,goods,0.0010836109922834378,6.426230298796564e-5
2014,AGO,AND,services,services,4.408166987945196e-5,2.2165236524183267e-5
2014,AGO,AGO,goods,goods,1.8205703926084948,0.5995627744417116
2014,AGO,AGO,goods,services,9.667709192685328,0.4225543482547895
2014,AGO,AGO,services,goods,9.667709192685328,0.4225543482547895
2014,AGO,AGO,services,services,2.4820782477430354,0.6049694973581
2015,AFG,AFG,goods,goods,2.7299285090770224,0.7148215562595767
2015,AFG,AFG,goods,services,8.113492087666561,0.30741744097168877
2015,AFG,AFG,services,goods,8.113492087666561,0.30741744097168877
2015,AFG,AFG,services,services,4.190185595087553,0.6604814727311104
2015,AFG,ALB,goods,goods,4.382162558573256e-4,1.0020747445167823e-4
2015,AFG,ALB,goods,services,9.114104887182036e-5,1.667977897512404e-5
2015,AFG,ALB,services,goods,3.0444145286810664e-4,2.0367010569087004e-5
2015,AFG,ALB,services,services,6.993331199778316e-5,7.912976003130205e-6
2015,AFG,DZA,goods,goods,2.3444328186626175e-5,1.0781113417347598e-5
2015,AFG,DZA,goods,services,2.458850689717762e-5,9.401903451081826e-6
2015,AFG,DZA,services,goods,8.777966988734214e-6,4.170676901847516e-6
2015,AFG,DZA,services,services,8.778406824950289e-6,3.6829770640105802e-6
2015,AFG,AND,goods,goods,4.74033772563528e-4,2.6785889824252298e-5
2015,AFG,AND,goods,services,5.462199539682711e-5,1.7052770929068845e-5
2015,AFG,AND,services,goods,2.8353974056118033e-4,2.3230238949825143e-5
2015,AFG,AND,services,services,2.9844321537168118e-5,1.1181086771879182e-5
2015,AFG,AGO,goods,goods,3.471810377788151e-5,1.525952150847489e-5
2015,AFG,AGO,goods,services,4.563948411498456e-5,1.8224245569156254e-5
2015,AFG,AGO,services,goods,1.4374229622961228e-5,6.565700927964473e-6
2015,AFG,AGO,services,services,1.618083062841199e-5,7.03415413884363e-6
2015,ALB,AFG,goods,goods,4.382162558573256e-4,1.0020747445167823e-4
2015,ALB,AFG,goods,services,3.0444145286810664e-4,2.0367010569087004e-5
2015,ALB,AFG,services,goods,9.114104887182036e-5,1.667977897512404e-5
2015,ALB,AFG,services,services,6.993331199778316e-5,7.912976003130205e-6
2015,ALB,ALB,goods,goods,7.0984068400945475,0.4434942849474796
2015,ALB,ALB,goods,services,30.10945722119796,0.27144925217019394
2015,ALB,ALB,services,goods,30.10945722119796,0.27144925217019394
2015,ALB,ALB,services,services,7.556950625129601,0.4597668395005321
2015,ALB,DZA,goods,goods,7.005467305596016e-5,9.697774956145557e-6
2015,ALB,DZA,goods,services,1.0732535259768062e-4,1.193510944437229e-5
2015,ALB,DZA,services,goods,1.7566675768460796e-5,3.929842225232287e-6
2015,ALB,DZA,services,services,2.285036619575802e-5,4.17945603380062e-6
2015,ALB,AND,goods,goods,9.473266506060151e-4,5.1629755943726835e-5
2015,ALB,AND,goods,services,4.8181543794144864e-4,2.730739173053849e-5
2015,ALB,AND,services,goods,7.157443728952229e-4,4.630850406509423e-5
2015,ALB,AND,services,services,1.4314690023392926e-4,2.01464018777884e-5
2015,ALB,AGO,goods,goods,3.726637789744588e-4,2.0932515768377282e-5
2015,ALB,AGO,goods,services,5.212195956536616e-4,2.3366680421313405e-5
2015,ALB,AGO,services,goods,7.931393665137725e-5,8.466795656693722e-6
2015,ALB,AGO,services,services,1.012203351933391e-4,8.03243259393015e-6
2015,DZA,AFG,goods,goods,2.3444328186626175e-5,1.0781113417347598e-5
2015,DZA,AFG,goods,services,8.777966988734214e-6,4.170676901847516e-6
2015,DZA,AFG,services,goods,2.458850689717762e-5,9.401903451081826e-6
2015,DZA,AFG,services,services,8.778406824950289e-6,3.6829770640105802e-6
2015,DZA,ALB,goods,goods,7.005467305596016e-5,9.697774956145557e-6
2015,DZA,ALB,goods,services,1.7566675768460796e-5,3.929842225232287e-6
2015,DZA,ALB,services,goods,1.0732535259768062e-4,1.193510944437229e-5
2015,DZA,ALB,services,services,2.285036619575802e-5,4.17945603380062e-6
2015,DZA,DZA,goods,goods,1.435575469218391,0.3031441317125534
2015,DZA,DZA,goods,services,5.7646995649235375,0.3217322226056407
2015,DZA,DZA,services,goods,5.7646995649235375,0.3217322226056407
2015,DZA,DZA,services,services,2.2675008424787055,0.27985466061460273
2015,DZA,AND,goods,goods,3.6997802054598036e-4,3.576521243184818e-5
2015,DZA,AND,goods,services,2.6101389172295125e-5,1.114811616082116e-5
2015,DZA,AND,services,goods,3.481723754547989e-4,3.034056076116105e-5
2015,DZA,AND,services,services,2.6168013477110325e-5,1.1618234853560657e-5
2015,DZA,AGO,goods,goods,8.360683567494046e-6,3.4064311181503375e-6
2015,DZA,AGO,goods,services,4.635453559676732e-6,2.3415740731836757e-6
2015,DZA,AGO,services,goods,5.999967312134111e-6,2.2592567321730394e-6
2015,DZA,AGO,services,services,2.692596297619646e-6,1.3862571045029311e-6
2015,AND,AFG,goods,goods,4.74033772563528e-4,2.6785889824252298e-5
2015,AND,AFG,goods,services,2.8353974056118033e-4,2.3230238949825143e-5
2015,AND,AFG,services,goods,5.462199539682711e-5,1.7052770929068845e-5
2015,AND,AFG,services,services,2.9844321537168118e-5,1.1181086771879182e-5
2015,AND,ALB,goods,goods,9.473266506060151e-4,5.1629755943726835e-5
2015,AND,ALB,goods,services,7.157443728952229e-4,4.630850406509423e-5
2015,AND,ALB,services,goods,4.8181543794144864e-4,2.730739173053849e-5
2015,AND,ALB,services,services,1.4314690023392926e-4,2.01464018777884e-5
2015,AND,DZA,goods,goods,3.6997802054598036e-4,3.576521243184818e-5
2015,AND,DZA,goods,services,3.481723754547989e-4,3.034056076116105e-5
2015,AND,DZA,services,goods,2.6101389172295125e-5,1.114811616082116e-5
2015,AND,DZA,services,services,2.6168013477110325e-5,1.1618234853560657e-5
2015,AND,AND,goods,goods,19.027483817697753,0.6940104186507193
2015,AND,AND,goods,services,78.14867461333438,0.33783618467758125
2015,AND,AND,services,goods,78.14867461333438,0.33783618467758125
2015,AND,AND,services,services,4.193551712202166,0.5764309553256949
2015,AND,AGO,goods,goods,5.141702521617824e-4,4.715107537587768e-5
2015,AND,AGO,goods,services,6.413089436650184e-4,5.551452047412284e-5
2015,AND,AGO,services,goods,3.4870413320206006e-5,1.773804169284286e-5
2015,AND,AGO,services,services,4.135635868856206e-5,1.9414601821307782e-5
2015,AGO,AFG,goods,goods,3.471810377788151e-5,1.525952150847489e-5
2015,AGO,AFG,goods,services,1.4374229622961228e-5,6.565700927964473e-6
2015,AGO,AFG,services,goods,4.563948411498456e-5,1.8224245569156254e-5
2015,AGO,AFG,services,services,1.618083062841199e-5,7.03415413884363e-6
2015,AGO,ALB,goods,goods,3.726637789744588e-4,2.0932515768377282e-5
2015,AGO,ALB,goods,services,7.931393665137725e-5,8.466795656693722e-6
2015,AGO,ALB,services,goods,5.212195956536616e-4,2.3366680421313405e-5
2015,AGO,ALB,services,services,1.012203351933391e-4,8.03243259393015e-6
2015,AGO,DZA,goods,goods,8.360683567494046e-6,3.4064311181503375e-6
2015,AGO,DZA,goods,services,5.999967312134111e-6,2.2592567321730394e-6
2015,AGO,DZA,services,goods,4.635453559676732e-6,2.3415740731836757e-6
2015,AGO,DZA,services,services,2.692596297619646e-6,1.3862571045029311e-6
2015,AGO,AND,goods,goods,5.141702521617824e-4,4.715107537587768e-5
2015,AGO,AND,goods,services,3.4870413320206006e-5,1.773804169284286e-5
2015,AGO,AND,services,goods,6.413089436650184e-4,5.551452047412284e-5
2015,AGO,AND,services,services,4.135635868856206e-5,1.9414601821307782e-5
2015,AGO,AGO,goods,goods,1.8424095902746855,0.6087960170849305
2015,AGO,AGO,goods,services,9.755055760270851,0.4208198859779159
2015,AGO,AGO,services,goods,9.755055760270851,0.4208198859779159
2015,AGO,AGO,services,services,2.661213824304143,0.6135217186767037
2016,AFG,AFG,goods,goods,2.1656819273869323,0.49938814671779086
2016,AFG,AFG,goods,services,3.5033720893653704,0.24375412174641134
2016,AFG,AFG,services,goods,3.5033720893653704,0.24375412174641134
2016,AFG,AFG,services,services,5.332751506679975,0.6409100164227683
2016,AFG,ALB,goods,goods,1.8656466968201265e-4,2.06819463090505e-4
2016,AFG,ALB,goods,services,1.0723006869746153e-4,3.058487608984091e-5
2016,AFG,ALB,services,goods,1.1526214788459114e-4,4.632442977821421e-5
2016,AFG,ALB,services,services,8.839262248456918e-5,1.8843056516969563e-5
2016,AFG,DZA,goods,goods,2.3949417769274047e-5,1.4579984268880538e-5
2016,AFG,DZA,goods,services,2.1318760730799475e-5,7.421661427357266e-6
2016,AFG,DZA,services,goods,1.5764015924839864e-5,6.853713227768913e-6
2016,AFG,DZA,services,services,1.453847130523964e-5,4.3724327689190775e-6
2016,AFG,AND,goods,goods,5.455715455689712e-4,3.194664647664527e-5
2016,AFG,AND,goods,services,6.17129709754783e-5,3.216351314889045e-5
2016,AFG,AND,services,goods,3.2176138080197605e-4,2.0518416039086302e-5
2016,AFG,AND,services,services,4.570552961415024e-5,1.850378162186845e-5
2016,AFG,AGO,goods,goods,2.839807646864661e-5,1.860495939092392e-5
2016,AFG,AGO,goods,services,4.269919182080504e-5,1.7609280566581243e-5
2016,AFG,AGO,services,goods,2.2600853498146636e-5,1.1336739352293538e-5
2016,AFG,AGO,services,services,3.11056634851185e-5,1.0675694324808863e-5
2016,ALB,AFG,goods,goods,1.8656466968201265e-4,2.06819463090505e-4
2016,ALB,AFG,goods,services,1.1526214788459114e-4,4.632442977821421e-5
2016,ALB,AFG,services,goods,1.0723006869746153e-4,3.058487608984091e-5
2016,ALB,AFG,services,services,8.839262248456918e-5,1.8843056516969563e-5
2016,ALB,ALB,goods,goods,1.1234447371648624,0.3731824107705964
2016,ALB,ALB,goods,services,3.877548490941323,0.26200504402976305
2016,ALB,ALB,services,goods,3.877548490941323,0.26200504402976305
2016,ALB,ALB,services,services,6.047092098001378,0.6022956472301514
2016,ALB,DZA,goods,goods,1.6364603401017954e-5,7.845935341504348e-6
2016,ALB,DZA,goods,services,1.8208957530178762e-5,4.8060176682879865e-6
2016,ALB,DZA,services,goods,1.6849458539336933e-5,4.792993560389638e-6
2016,ALB,DZA,services,services,1.7328615881109943e-5,3.3027345499093915e-6
2016,ALB,AND,goods,goods,0.0020896172199516274,1.2873089484664922e-4
2016,ALB,AND,goods,services,2.0876175181044028e-4,6.157381954307715e-5
2016,ALB,AND,services,goods,0.0018511120768933058,1.1086147058432945e-4
2016,ALB,AND,services,services,2.3992526908613422e-4,4.8127012675540395e-5
2016,ALB,AGO,goods,goods,1.1151868127199109e-4,2.8033057761045263e-5
2016,ALB,AGO,goods,services,1.5121595816721352e-4,2.1871572605586683e-5
2016,ALB,AGO,services,goods,1.1429112604922083e-4,1.7067491113963917e-5
2016,ALB,AGO,services,services,1.4343701545075827e-4,1.2910256228359626e-5
2016,DZA,AFG,goods,goods,2.3949417769274047e-5,1.4579984268880538e-5
2016,DZA,AFG,goods,services,1.5764015924839864e-5,6.853713227768913e-6
2016,DZA,AFG,services,goods,2.1318760730799475e-5,7.421661427357266e-6
2016,DZA,AFG,services,services,1.453847130523964e-5,4.3724327689190775e-6
2016,DZA,ALB,goods,goods,1.6364603401017954e-5,7.845935341504348e-6
2016,DZA,ALB,goods,services,1.6849458539336933e-5,4.792993560389638e-6
2016,DZA,ALB,services,goods,1.8208957530178762e-5,4.8060176682879865e-6
2016,DZA,ALB,services,services,1.7328615881109943e-5,3.3027345499093915e-6
2016,DZA,DZA,goods,goods,1.4199069464403322,0.2999250724499193
2016,DZA,DZA,goods,services,3.5880838729485545,0.189952306441169
2016,DZA,DZA,services,goods,3.5880838729485545,0.189952306441169
2016,DZA,DZA,services,services,4.169389402824818,0.35858459771801915
2016,DZA,AND,goods,goods,5.417869345278526e-4,4.389851249342229e-5
2016,DZA,AND,goods,services,2.9704236828688556e-5,1.2012137552899234e-5
2016,DZA,AND,services,goods,3.91355122626636e-4,2.4112434761311955e-5
2016,DZA,AND,services,services,3.1633872406085754e-5,1.2773041624089756e-5
2016,DZA,AGO,goods,goods,5.929634659844989e-6,4.220112384103601e-6
2016,DZA,AGO,goods,services,5.352989048429665e-6,2.547503475184674e-6
2016,DZA,AGO,services,goods,4.98380988282185e-6,2.137380926812646e-6
2016,DZA,AGO,services,services,3.990359597414092e-6,1.4557065906995038e-6
2016,AND,AFG,goods,goods,5.455715455689712e-4,3.194664647664527e-5
2016,AND,AFG,goods,services,3.2176138080197605e-4,2.0518416039086302e-5
2016,AND,AFG,services,goods,6.17129709754783e-5,3.216351314889045e-5
2016,AND,AFG,services,services,4.570552961415024e-5,1.850378162186845e-5
2016,AND,ALB,goods,goods,0.0020896172199516274,1.2873089484664922e-4
2016,AND,ALB,goods,services,0.0018511120768933058,1.1086147058432945e-4
2016,AND,ALB,services,goods,2.0876175181044028e-4,6.157381954307715e-5
2016,AND,ALB,services,services,2.3992526908613422e-4,4.8127012675540395e-5
2016,AND,DZA,goods,goods,5.417869345278526e-4,4.389851249342229e-5
2016,AND,DZA,goods,services,3.91355122626636e-4,2.4112434761311955e-5
2016,AND,DZA,services,goods,2.9704236828688556e-5,1.2012137552899234e-5
2016,AND,DZA,services,services,3.1633872406085754e-5,1.2773041624089756e-5
2016,AND,AND,goods,goods,26.313025099594526,0.7168938931189538
2016,AND,AND,goods,services,152.5630811905466,0.38873445563902553
2016,AND,AND,services,goods,152.5630811905466,0.38873445563902553
2016,AND,AND,services,services,2.8748561634799166,0.6400281764015532
2016,AND,AGO,goods,goods,0.0011946499576361005,8.88246083005644e-5
2016,AND,AGO,goods,services,0.0013534558743752076,8.716579181564114e-5
2016,AND,AGO,services,goods,3.6182468047673834e-5,3.5092341634781346e-5
2016,AND,AGO,services,services,5.7564253648262814e-5,3.132607581635107e-5
2016,AGO,AFG,goods,goods,2.839807646864661e-5,1.860495939092392e-5
2016,AGO,AFG,goods,services,2.2600853498146636e-5,1.1336739352293538e-5
2016,AGO,AFG,services,goods,4.269919182080504e-5,1.7609280566581243e-5
2016,AGO,AFG,services,services,3.11056634851185e-5,1.0675694324808863e-5
2016,AGO,ALB,goods,goods,1.1151868127199109e-4,2.8033057761045263e-5
2016,AGO,ALB,goods,services,1.1429112604922083e-4,1.7067491113963917e-5
2016,AGO,ALB,services,goods,1.5121595816721352e-4,2.1871572605586683e-5
2016,AGO,ALB,services,services,1.4343701545075827e-4,1.2910256228359626e-5
2016,AGO,DZA,goods,goods,5.929634659844989e-6,4.220112384103601e-6
2016,AGO,DZA,goods,services,4.98380988282185e-6,2.137380926812646e-6
2016,AGO,DZA,services,goods,5.352989048429665e-6,2.547503475184674e-6
2016,AGO,DZA,services,services,3.990359597414092e-6,1.4557065906995038e-6
2016,AGO,AND,goods,goods,0.0011946499576361005,8.88246083005644e-5
2016,AGO,AND,goods,services,3.6182468047673834e-5,3.5092341634781346e-5
2016,AGO,AND,services,goods,0.0013534558743752076,8.716579181564114e-5
2016,AGO,AND,services,services,5.7564253648262814e-5,3.132607581635107e-5
2016,AGO,AGO,goods,goods,0.6620210576421053,0.3281030949246695
2016,AGO,AGO,goods,services,2.925175662901731,0.28506232766094114
2016,AGO,AGO,services,goods,2.925175662901731,0.28506232766094114
2016,AGO,AGO,services,services,3.307715680109196,0.4771126573486481
