Year,Country_s,Country_r,Industry_i,Industry_j,BT_demand,BT_supply
2020,AGO,AFG,services,goods,4.7438865175172046e-5,1.9817384562032118e-5
2020,AGO,AFG,services,services,3.190969231299274e-5,1.1724305802586878e-5
2020,AGO,ALB,goods,goods,9.89559022841222e-5,3.455507425540802e-5
2020,AGO,ALB,goods,services,9.67496702096149e-5,2.0977771956486482e-5
2020,AGO,ALB,services,goods,1.366268698834973e-4,2.8902792808568993e-5
2020,AGO,ALB,services,services,1.223511141744218e-4,1.705558848688171e-5
2020,AGO,DZA,goods,goods,4.5267866251660825e-6,4.7784742272501295e-6
2020,AGO,DZA,goods,services,4.683792913444876e-6,2.4944446158115193e-6
2020,AGO,DZA,services,goods,4.434523224240127e-6,3.1789867011557138e-6
2020,AGO,DZA,services,services,3.988609712842779e-6,1.938408936365594e-6
2020,AGO,AND,goods,goods,0.0016259226026864003,1.2006997157261132e-4
2020,AGO,AND,goods,services,3.4252243010617376e-5,4.481207278169599e-5
2020,AGO,AND,services,goods,0.0018431796647782714,1.2063547439306831e-4
2020,AGO,AND,services,services,5.979747979199355e-5,4.260438003880298e-5
2020,AGO,AGO,goods,goods,0.5060589031649454,0.33567620752916166
2020,AGO,AGO,goods,services,2.261203888347802,0.31704714030306863
2020,AGO,AGO,services,goods,2.261203888347802,0.31704714030306863
2020,AGO,AGO,services,services,2.5382137781911096,0.4728768878916442
2021,AFG,AFG,goods,goods,2.349013478601497,0.5233381746064357
2021,AFG,AFG,goods,services,4.0498979506787665,0.2547985662528142
2021,AFG,AFG,services,goods,4.0498979506787665,0.2547985662528142
2021,AFG,AFG,services,services,5.314843859139656,0.6475410162149375
2021,AFG,ALB,goods,goods,1.8778332610456714e-4,2.1540252986873128e-4
2021,AFG,ALB,goods,services,1.0299547715649703e-4,3.167198792400956e-5
2021,AFG,ALB,services,goods,1.0708247473546214e-4,4.6842821627834247e-5
2021,AFG,ALB,services,services,7.777357842123092e-5,1.9080832878112324e-5
2021,AFG,DZA,goods,goods,2.275722022636249e-5,1.3940631454484498e-5
2021,AFG,DZA,goods,services,2.010926423401398e-5,7.195622187230493e-6
2021,AFG,DZA,services,goods,1.3871639008085476e-5,6.57161725444526e-6
2021,AFG,DZA,services,services,1.27272963968497e-5,4.130846061431849e-6
2021,AFG,AND,goods,goods,6.93215300804972e-4,3.037938582097346e-5
2021,AFG,AND,goods,services,5.48136415995357e-5,2.7446988039397878e-5
2021,AFG,AND,services,goods,4.024122068018176e-4,2.0360432422172286e-05
2021,AFG,AND,services,services,3.8931874535631084e-5,1.5995614996336705e-5
2021,AFG,AGO,goods,goods,3.2519351209795734e-5,2.0014329719928798e-5
2021,AFG,AGO,goods,services,4.5484662725840786e-5,1.9557668873634396e-5
2021,AFG,AGO,services,goods,2.2809152871132675e-5,1.1897349330142351e-5
2021,AFG,AGO,services,services,3.0339347359759536e-5,1.1535653989378613e-5
2021,ALB,AFG,goods,goods,1.8778332610456714e-4,2.1540252986873128e-4
2021,ALB,AFG,goods,services,1.0708247473546214e-4,4.6842821627834247e-5
2021,ALB,AFG,services,goods,1.0299547715649703e-4,3.167198792400956e-5
2021,ALB,AFG,services,services,7.777357842123092e-5,1.9080832878112324e-5
2021,ALB,ALB,goods,goods,0.9446897652467602,0.33567815249831945
2021,ALB,ALB,goods,services,3.5504874474345227,0.2488464030348736
2021,ALB,ALB,services,goods,3.5504874474345227,0.2488464030348736
2021,ALB,ALB,services,services,5.063244680895458,0.5644187787323435
2021,ALB,DZA,goods,goods,1.2709317227790263e-5,8.942093468738376e-6
2021,ALB,DZA,goods,services,1.546442270002306e-5,5.650021052416175e-6
2021,ALB,DZA,services,goods,1.3638413110297705e-5,5.5116735502942085e-6
2021,ALB,DZA,services,services,1.4674573993610992e-5,3.987376211073031e-6
2021,ALB,AND,goods,goods,0.002822635197167012,1.5547736624980444e-4
2021,ALB,AND,goods,services,1.6790462230380148e-4,6.916132656984153e-5
2021,ALB,AND,services,goods,0.0024853358449543825,1.408288342316712e-4
2021,ALB,AND,services,services,2.0303328042457178e-4,5.8263646129795156e-5
2021,ALB,AGO,goods,goods,9.120634241452266e-5,3.442658083927843e-5
2021,ALB,AGO,goods,services,1.2656707709885037e-4,2.8784598129756987e-5
2021,ALB,AGO,services,goods,8.944775890763605e-5,2.0814426700821165e-5
2021,ALB,AGO,services,services,1.1337484039408424e-4,1.6900736906378458e-5
2021,DZA,AFG,goods,goods,2.275722022636249e-5,1.3940631454484498e-5
2021,DZA,AFG,goods,services,1.3871639008085476e-5,6.57161725444526e-6
2021,DZA,AFG,services,goods,2.010926423401398e-5,7.195622187230493e-6
2021,DZA,AFG,services,services,1.27272963968497e-5,4.130846061431849e-6
2021,DZA,ALB,goods,goods,1.2709317227790263e-5,8.942093468738376e-6
2021,DZA,ALB,goods,services,1.3638413110297705e-5,5.5116735502942085e-6
2021,DZA,ALB,services,goods,1.546442270002306e-5,5.650021052416175e-6
2021,DZA,ALB,services,services,1.4674573993610992e-5,3.987376211073031e-6
2021,DZA,DZA,goods,goods,0.8465551339015045,0.29408528265017114
2021,DZA,DZA,goods,services,2.27087474692477,0.1929721647925099
2021,DZA,DZA,services,goods,2.27087474692477,0.1929721647925099
2021,DZA,DZA,services,services,3.3573466266766117,0.34983025979830007
2021,DZA,AND,goods,goods,6.23209659648387e-4,4.419634466620483e-5
2021,DZA,AND,goods,services,2.018599679655581e-5,1.277443068486425e-5
2021,DZA,AND,services,goods,4.6973127714478426e-4,2.6241379887538373e-5
2021,DZA,AND,services,services,2.6626662669050376e-5,1.2790567983364214e-5
2021,DZA,AGO,goods,goods,4.2083272954146485e-6,4.718626533992384e-6
2021,DZA,AGO,goods,services,4.158986593708782e-6,3.1255666851085095e-6
2021,DZA,AGO,services,goods,4.33339436060259e-6,2.4583917561456005e-6
2021,DZA,AGO,services,services,3.7115535062271694e-6,1.9003289209382539e-6
2021,AND,AFG,goods,goods,6.93215300804972e-4,3.037938582097346e-5
2021,AND,AFG,goods,services,4.024122068018176e-4,2.0360432422172286e-05
2021,AND,AFG,services,goods,5.48136415995357e-5,2.7446988039397878e-5
2021,AND,AFG,services,services,3.8931874535631084e-5,1.5995614996336705e-5
2021,AND,ALB,goods,goods,0.002822635197167012,1.5547736624980444e-4
2021,AND,ALB,goods,services,0.0024853358449543825,1.408288342316712e-4
2021,AND,ALB,services,goods,1.6790462230380148e-4,6.916132656984153e-5
2021,AND,ALB,services,services,2.0303328042457178e-4,5.8263646129795156e-5
2021,AND,DZA,goods,goods,6.23209659648387e-4,4.419634466620483e-5
2021,AND,DZA,goods,services,4.6973127714478426e-4,2.6241379887538373e-5
2021,AND,DZA,services,goods,2.018599679655581e-5,1.277443068486425e-5
2021,AND,DZA,services,services,2.6626662669050376e-5,1.2790567983364214e-5
2021,AND,AND,goods,goods,31.54544960839565,0.7154281034520896
2021,AND,AND,goods,services,182.6937504452524,0.3943138592285244
2021,AND,AND,services,goods,182.6937504452524,0.3943138592285244
2021,AND,AND,services,services,2.508376602992845,0.638260231236659
2021,AND,AGO,goods,goods,0.0017254050253299714,1.2186477657783827e-4
2021,AND,AGO,goods,services,0.0019514017464973834,1.2250050604253857e-4
2021,AND,AGO,services,goods,3.4731223204376785e-5,4.563377786017056e-5
2021,AND,AGO,services,services,6.0276662559680463e-05,4.3463708668557634e-5
2021,AGO,AFG,goods,goods,3.2519351209795734e-5,2.0014329719928798e-5
2021,AGO,AFG,goods,services,2.2809152871132675e-5,1.1897349330142351e-5
2021,AGO,AFG,services,goods,4.5484662725840786e-5,1.9557668873634396e-5
2021,AGO,AFG,services,services,3.0339347359759536e-5,1.1535653989378613e-5
2021,AGO,ALB,goods,goods,9.120634241452266e-5,3.442658083927843e-5
2021,AGO,ALB,goods,services,8.944775890763605e-5,2.0814426700821165e-5
2021,AGO,ALB,services,goods,1.2656707709885037e-4,2.8784598129756987e-5
2021,AGO,ALB,services,services,1.1337484039408424e-4,1.6900736906378458e-5
2021,AGO,DZA,goods,goods,4.2083272954146485e-6,4.718626533992384e-6
2021,AGO,DZA,goods,services,4.33339436060259e-6,2.4583917561456005e-6
2021,AGO,DZA,services,goods,4.158986593708782e-6,3.1255666851085095e-6
2021,AGO,DZA,services,services,3.7115535062271694e-6,1.9003289209382539e-6
2021,AGO,AND,goods,goods,0.0017254050253299714,1.2186477657783827e-4
2021,AGO,AND,goods,services,3.4731223204376785e-5,4.563377786017056e-5
2021,AGO,AND,services,goods,0.0019514017464973834,1.2250050604253857e-4
2021,AGO,AND,services,services,6.0276662559680463e-05,4.3463708668557634e-5
2021,AGO,AGO,goods,goods,0.49380828105457614,0.3340960465557159
2021,AGO,AGO,goods,services,2.2067614609894353,0.3150118108767665
2021,AGO,AGO,services,goods,2.2067614609894353,0.3150118108767665
2021,AGO,AGO,services,services,2.4695953318274126,0.4697991679228814
2022,AFG,AFG,goods,goods,2.302713325451002,0.5216840332806586
2022,AFG,AFG,goods,services,3.9700603401594323,0.25388431658967403
2022,AFG,AFG,services,goods,3.9700603401594323,0.25388431658967403
2022,AFG,AFG,services,services,5.197321330425349,0.6449647868316509
2022,AFG,ALB,goods,goods,1.8206555569535787e-4,2.1213914706573266e-4
2022,AFG,ALB,goods,services,1.0081383687283401e-4,3.1261725947185094e-5
2022,AFG,ALB,services,goods,1.0393309107125512e-4,4.613063478707546e-5
2022,AFG,ALB,services,services,7.612894635995981e-5,1.8817499441876124e-5
2022,AFG,DZA,goods,goods,2.235925636401451e-5,1.3851737426354091e-5
2022,AFG,DZA,goods,services,1.9956917866923468e-5,7.112171157239063e-6
2022,AFG,DZA,services,goods,1.3543669542702809e-5,6.482256085617952e-6
2022,AFG,DZA,services,services,1.256858808335785e-5,4.0760333511484374e-6
2022,AFG,AND,goods,goods,8.388722090092994e-4,3.0502092883270804e-5
2022,AFG,AND,goods,services,5.6037082096680574e-5,2.734818262572228e-5
2022,AFG,AND,services,goods,4.8330071204037185e-4,2.0511178139517325e-5
2022,AFG,AND,services,services,3.9482161256840596e-5,1.601736931330586e-5
2022,AFG,AGO,goods,goods,3.181619076826892e-5,1.9792162501243645e-5
2022,AFG,AGO,goods,services,4.50480175141201e-5,1.9323256421711295e-5
2022,AFG,AGO,services,goods,2.227148403657228e-5,1.175833429959041e-5
2022,AFG,AGO,services,services,2.994521704622853e-5,1.138968651202776e-5
2022,ALB,AFG,goods,goods,1.8206555569535787e-4,2.1213914706573266e-4
2022,ALB,AFG,goods,services,1.0393309107125512e-4,4.613063478707546e-5
2022,ALB,AFG,services,goods,1.0081383687283401e-4,3.1261725947185094e-5
2022,ALB,AFG,services,services,7.612894635995981e-5,1.8817499441876124e-5
2022,ALB,ALB,goods,goods,0.9270054046339956,0.3356010123893847
2022,ALB,ALB,goods,services,3.5163800109770804,0.24889860203973596
2022,ALB,ALB,services,goods,3.5163800109770804,0.24889860203973596
2022,ALB,ALB,services,services,5.054358693223015,0.5662609939335146
2022,ALB,DZA,goods,goods,1.2682759819616115e-5,9.003389179255681e-6
2022,ALB,DZA,goods,services,1.551694917479722e-5,5.706325645908479e-6
2022,ALB,DZA,services,goods,1.3671627177745283e-5,5.557462339109725e-6
2022,ALB,DZA,services,services,1.4763218950243123e-5,4.0366754161170816e-6
2022,ALB,AND,goods,goods,0.003406027001585527,1.5671443917499134e-4
2022,ALB,AND,goods,services,1.70707898874163e-4,7.05446370158899e-5
2022,ALB,AND,services,goods,0.0029602533912929697,1.4198385779855908e-4
2022,ALB,AND,services,services,2.0705477304650794e-4,5.9656253694570654e-5
2022,ALB,AGO,goods,goods,8.975708065149726e-5,3.468011328921481e-5
2022,ALB,AGO,goods,services,1.2530842095026827e-4,2.8984043036765113e-5
2022,ALB,AGO,services,goods,8.880709723049304e-5,2.1028691734444524e-5
2022,ALB,AGO,services,services,1.1280981540880758e-4,1.7071647684476824e-5
2022,DZA,AFG,goods,goods,2.235925636401451e-5,1.3851737426354091e-5
2022,DZA,AFG,goods,services,1.3543669542702809e-5,6.482256085617952e-6
2022,DZA,AFG,services,goods,1.9956917866923468e-5,7.112171157239063e-6
2022,DZA,AFG,services,services,1.256858808335785e-5,4.0760333511484374e-6
2022,DZA,ALB,goods,goods,1.2682759819616115e-5,9.003389179255681e-6
2022,DZA,ALB,goods,services,1.3671627177745283e-5,5.557462339109725e-6
2022,DZA,ALB,services,goods,1.551694917479722e-5,5.706325645908479e-6
2022,DZA,ALB,services,services,1.4763218950243123e-5,4.0366754161170816e-6
2022,DZA,DZA,goods,goods,0.869580384243394,0.2970275409683739
2022,DZA,DZA,goods,services,2.3409631092439933,0.19583519924282405
2022,DZA,DZA,services,goods,2.3409631092439933,0.19583519924282405
2022,DZA,DZA,services,services,3.4702309160709306,0.35438326936797215
2022,DZA,AND,goods,goods,7.527535217713987e-4,4.464690325811146e-5
2022,DZA,AND,goods,services,2.1384716929464292e-5,1.3102229719421946e-5
2022,DZA,AND,services,goods,5.622699721187791e-4,2.651454274147592e-5
2022,DZA,AND,services,services,2.8330388975059232e-5,1.3089734411814079e-5
2022,DZA,AGO,goods,goods,4.334134068574718e-6,4.778334547898288e-6
2022,DZA,AGO,goods,services,4.310842962007278e-6,3.168204178326222e-6
2022,DZA,AGO,services,goods,4.487334594210257e-6,2.4994195445747444e-6
2022,DZA,AGO,services,services,3.862091190533624e-6,1.9345850758001804e-6
2022,AND,AFG,goods,goods,8.388722090092994e-4,3.0502092883270804e-5
2022,AND,AFG,goods,services,4.8330071204037185e-4,2.0511178139517325e-5
2022,AND,AFG,services,goods,5.6037082096680574e-5,2.734818262572228e-5
2022,AND,AFG,services,services,3.9482161256840596e-5,1.601736931330586e-5
2022,AND,ALB,goods,goods,0.003406027001585527,1.5671443917499134e-4
2022,AND,ALB,goods,services,0.0029602533912929697,1.4198385779855908e-4
2022,AND,ALB,services,goods,1.70707898874163e-4,7.05446370158899e-5
2022,AND,ALB,services,services,2.0705477304650794e-4,5.9656253694570654e-5
2022,AND,DZA,goods,goods,7.527535217713987e-4,4.464690325811146e-5
2022,AND,DZA,goods,services,5.622699721187791e-4,2.651454274147592e-5
2022,AND,DZA,services,goods,2.1384716929464292e-5,1.3102229719421946e-5
2022,AND,DZA,services,services,2.8330388975059232e-5,1.3089734411814079e-5
2022,AND,AND,goods,goods,38.44504256863177,0.7213017389242347
2022,AND,AND,goods,services,222.31939903473716,0.3973667738493306
2022,AND,AND,services,goods,222.31939903473716,0.3973667738493306
2022,AND,AND,services,services,2.7866396184170523,0.6552889161088998
2022,AND,AGO,goods,goods,0.002093215912257236,1.232063783057383e-4
2022,AND,AGO,goods,services,0.0023538372670767415,1.2379484958643556e-4
2022,AND,AGO,services,goods,3.7791591818446454e-5,4.694971609596829e-5
2022,AND,AGO,services,services,6.516191482799847e-5,4.474887115117686e-5
2022,AGO,AFG,goods,goods,3.181619076826892e-5,1.9792162501243645e-5
2022,AGO,AFG,goods,services,2.227148403657228e-5,1.175833429959041e-5
2022,AGO,AFG,services,goods,4.50480175141201e-5,1.9323256421711295e-5
2022,AGO,AFG,services,services,2.994521704622853e-5,1.138968651202776e-5
2022,AGO,ALB,goods,goods,8.975708065149726e-5,3.468011328921481e-5
2022,AGO,ALB,goods,services,8.880709723049304e-5,2.1028691734444524e-5
2022,AGO,ALB,services,goods,1.2530842095026827e-4,2.8984043036765113e-5
2022,AGO,ALB,services,services,1.1280981540880758e-4,1.7071647684476824e-5
2022,AGO,DZA,goods,goods,4.334134068574718e-6,4.778334547898288e-6
2022,AGO,DZA,goods,services,4.487334594210257e-6,2.4994195445747444e-6
2022,AGO,DZA,services,goods,4.310842962007278e-6,3.168204178326222e-6
2022,AGO,DZA,services,services,3.862091190533624e-6,1.9345850758001804e-6
2022,AGO,AND,goods,goods,0.002093215912257236,1.232063783057383e-4
2022,AGO,AND,goods,services,3.7791591818446454e-5,4.694971609596829e-5
2022,AGO,AND,services,goods,0.0023538372670767415,1.2379484958643556e-4
2022,AGO,AND,services,services,6.516191482799847e-5,4.474887115117686e-5
2022,AGO,AGO,goods,goods,0.5106709645820229,0.3380744408773281
2022,AGO,AGO,goods,services,2.28448591894731,0.3173509476732342
2022,AGO,AGO,services,goods,2.28448591894731,0.3173509476732342
2022,AGO,AGO,services,services,2.5801499994750827,0.47796855259686066
